PassengerId,Survived,Pclass,Name,SibSp,Parch,Ticket,Cabin,Age_scaled,Fare_scaled,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_nan
594,0,3,"Bourke, Miss. Mary",0,2,364848,,,-0.49237782784290063,1.0,0.0,0.0,1.0,0.0,0.0
595,0,2,"Chapman, Mr. John Henry",1,0,SC/AH 29037,,0.5029430168352342,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
596,0,3,"Van Impe, Mr. Jean Baptiste",1,1,345773,,0.43405503966729336,-0.1621689579829361,0.0,1.0,0.0,0.0,1.0,0.0
597,1,2,"Leitch, Miss. Jessie Wills",0,0,248727,,,0.016023023618325298,1.0,0.0,0.0,0.0,1.0,0.0
598,0,3,"Johnson, Mr. Alfred",0,0,LINE,,1.3295987428505243,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
599,0,3,"Boulos, Mr. Hanna",0,0,2664,,,-0.5029485386158568,0.0,1.0,1.0,0.0,0.0,0.0
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1,0,PC 17485,A20,1.3295987428505243,0.49782998024351216,0.0,1.0,1.0,0.0,0.0,0.0
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",2,1,243847,,-0.3926006863479967,-0.10478509950117394,1.0,0.0,0.0,0.0,1.0,0.0
602,0,3,"Slabenoff, Mr. Petco",0,0,349214,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
603,0,1,"Harrington, Mr. Charles H",0,0,113796,,,0.2052890831722074,0.0,1.0,0.0,0.0,1.0,0.0
604,0,3,"Torber, Mr. Ernst William",0,0,364511,,0.9851588570108202,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",0,0,111426,,0.36516706249935255,-0.11384570873513637,0.0,1.0,1.0,0.0,0.0,0.0
606,0,3,"Lindell, Mr. Edvard Bengtsson",1,0,349910,,0.43405503966729336,-0.3353272677875516,0.0,1.0,0.0,0.0,1.0,0.0
607,0,3,"Karaic, Mr. Milan",0,0,349246,,0.020727176659648322,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
608,1,1,"Daniel, Mr. Robert Williams",0,0,113804,,-0.1859367548441742,-0.034313694348132716,0.0,1.0,0.0,0.0,1.0,0.0
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,2,SC/Paris 2123,,-0.5303766406838785,0.18876253192945994,1.0,0.0,1.0,0.0,0.0,0.0
610,1,1,"Shutes, Miss. Elizabeth W",0,0,PC 17582,C125,0.7096069483390568,2.441497778832105,1.0,0.0,0.0,0.0,1.0,0.0
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,5,347082,,0.6407189711711159,-0.01870931177853076,1.0,0.0,0.0,0.0,1.0,0.0
612,0,3,"Jardin, Mr. Jose Neto",0,0,SOTON/O.Q. 3101305,,,-0.5064721088735089,0.0,1.0,0.0,0.0,1.0,0.0
613,1,3,"Murphy, Miss. Margaret Jane",1,0,367230,,,-0.3363340021468808,1.0,0.0,0.0,1.0,0.0,0.0
614,0,3,"Horgan, Mr. John",0,0,370377,,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
615,0,3,"Brocklebank, Mr. William Alfred",0,0,364512,,0.36516706249935255,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
616,1,2,"Herman, Miss. Alice",1,2,220845,,-0.3926006863479967,0.6603330135889879,1.0,0.0,0.0,0.0,1.0,0.0
617,0,3,"Danbom, Mr. Ernst Gilbert",1,1,347080,,0.2962790853314117,-0.35848215805212236,0.0,1.0,0.0,0.0,1.0,0.0
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,0,A/5. 3336,,-0.25482473201211503,-0.32425318983493084,1.0,0.0,0.0,0.0,1.0,0.0
619,1,2,"Becker, Miss. Marion Louise",2,1,230136,F4,-1.7703602297068137,0.13683114673782454,1.0,0.0,0.0,0.0,1.0,0.0
620,0,2,"Gavey, Mr. Lawrence",0,0,31028,,-0.25482473201211503,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
621,0,3,"Yasbeck, Mr. Antoni",1,0,2659,,-0.1859367548441742,-0.3573908580066095,0.0,1.0,1.0,0.0,0.0,0.0
622,1,1,"Kimball, Mr. Edwin Nelson Jr",1,0,11753,D19,0.8473829026749384,0.40974072380221066,0.0,1.0,0.0,0.0,1.0,0.0
623,1,3,"Nakid, Mr. Sahid",1,1,2653,,-0.6681525950197601,-0.33146744825388363,0.0,1.0,1.0,0.0,0.0,0.0
624,0,3,"Hansen, Mr. Henry Damsgaard",0,0,350029,,-0.5992646178518193,-0.4902797934380587,0.0,1.0,0.0,0.0,1.0,0.0
625,0,3,"Bowen, Mr. David John ""Dai""",0,0,54636,,-0.5992646178518193,-0.32425318983493084,0.0,1.0,0.0,0.0,1.0,0.0
626,0,1,"Sutton, Mr. Frederick",0,0,36963,D50,2.1562544688658143,0.002347544081197954,0.0,1.0,0.0,0.0,1.0,0.0
627,0,2,"Kirkland, Rev. Charles Leonard",0,0,219533,,1.880702560194051,-0.3997582667846179,0.0,1.0,0.0,1.0,0.0,0.0
628,1,1,"Longley, Miss. Gretchen Fiske",0,0,13502,D9,-0.5992646178518193,0.921244330558889,1.0,0.0,0.0,0.0,1.0,0.0
629,0,3,"Bostandyeff, Mr. Guentcho",0,0,349224,,-0.25482473201211503,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
630,0,3,"O'Connell, Mr. Patrick D",0,0,334912,,,-0.49271407711891657,0.0,1.0,0.0,1.0,0.0,0.0
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",0,0,27042,A23,3.4651260350566906,-0.04438103794142432,0.0,1.0,0.0,0.0,1.0,0.0
632,0,3,"Lundahl, Mr. Johan Svensson",0,0,347743,,1.4673746971864061,-0.5063875431873253,0.0,1.0,0.0,0.0,1.0,0.0
633,1,1,"Stahelin-Maeglin, Dr. Max",0,0,13214,B50,0.15850313099553,-0.034313694348132716,0.0,1.0,1.0,0.0,0.0,0.0
634,0,1,"Parr, Mr. William Henry Marsh",0,0,112052,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
635,0,3,"Skoog, Miss. Mabel",3,2,347088,,-1.4259203438671093,-0.08666388103324908,1.0,0.0,0.0,0.0,1.0,0.0
636,1,2,"Davis, Miss. Mary",0,0,237668,,-0.11704877767623337,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
637,0,3,"Leinonen, Mr. Antti Gustaf",0,0,STON/O 2. 3101292,,0.15850313099553,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
638,0,2,"Collyer, Mr. Harvey",1,1,C.A. 31921,,0.08961515382758917,-0.11988611489111134,0.0,1.0,0.0,0.0,1.0,0.0
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,5,3101295,,0.7784949255069976,0.1506737441786005,1.0,0.0,0.0,0.0,1.0,0.0
640,0,3,"Thorneycroft, Mr. Percival",1,0,376564,,,-0.32425318983493084,0.0,1.0,0.0,0.0,1.0,0.0
641,0,3,"Jensen, Mr. Hans Peder",0,0,350050,,-0.6681525950197601,-0.4902797934380587,0.0,1.0,0.0,0.0,1.0,0.0
642,1,1,"Sagesser, Mlle. Emma",0,0,PC 17477,B35,-0.3926006863479967,0.7469121684912956,1.0,0.0,1.0,0.0,0.0,0.0
643,0,3,"Skoog, Miss. Margit Elizabeth",3,2,347088,,-1.9081361840426954,-0.08666388103324908,1.0,0.0,0.0,0.0,1.0,0.0
644,1,3,"Foo, Mr. Choong",0,0,1601,,,0.48910360681684706,0.0,1.0,0.0,0.0,1.0,0.0
645,1,3,"Baclini, Miss. Eugenie",2,1,2666,,-1.9942461555026214,-0.26066180729354516,1.0,0.0,1.0,0.0,0.0,0.0
646,1,1,"Harper, Mr. Henry Sleeper",1,0,PC 17572,D33,1.2607107656825836,0.8964967865378598,0.0,1.0,1.0,0.0,0.0,0.0
647,0,3,"Cor, Mr. Liudevit",0,0,349231,,-0.7370405721877009,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",0,0,13213,A26,1.8118145830261103,0.06635974158478332,0.0,1.0,1.0,0.0,0.0,0.0
649,0,3,"Willey, Mr. Edward",0,0,S.O./P.P. 751,,,-0.49640476528021726,0.0,1.0,0.0,0.0,1.0,0.0
650,1,3,"Stanley, Miss. Amy Zillah Elsie",0,0,CA. 2314,,-0.4614886635159376,-0.49640476528021726,1.0,0.0,0.0,0.0,1.0,0.0
651,0,3,"Mitkoff, Mr. Mito",0,0,349221,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
652,1,2,"Doling, Miss. Elsie",0,1,231919,,-0.8059285493556418,-0.18532384824750675,1.0,0.0,0.0,0.0,1.0,0.0
653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,0,8475,,-0.5992646178518193,-0.47861979608830835,0.0,1.0,0.0,0.0,1.0,0.0
654,1,3,"O'Leary, Miss. Hanora ""Norah""",0,0,330919,,,-0.49078316061772326,1.0,0.0,0.0,1.0,0.0,0.0
655,0,3,"Hegarty, Miss. Hanora ""Nora""",0,0,365226,,-0.8059285493556418,-0.5125125150294839,1.0,0.0,0.0,1.0,0.0,0.0
656,0,2,"Hickman, Mr. Leonard Mark",2,0,S.O.C. 14879,,-0.3926006863479967,0.8314778546749452,0.0,1.0,0.0,0.0,1.0,0.0
657,0,3,"Radeff, Mr. Alexander",0,0,349223,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
658,0,3,"Bourke, Mrs. John (Catherine)",1,1,364849,,0.15850313099553,-0.3363340021468808,1.0,0.0,0.0,1.0,0.0,0.0
659,0,2,"Eitemiller, Mr. George Floyd",0,0,29751,,-0.4614886635159376,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
660,0,1,"Newell, Mr. Arthur Webster",0,2,35273,D48,1.949590537361992,1.6323350375212924,0.0,1.0,1.0,0.0,0.0,0.0
661,1,1,"Frauenthal, Dr. Henry William",2,0,PC 17611,,1.3984867200184652,2.042579288947925,0.0,1.0,0.0,0.0,1.0,0.0
662,0,3,"Badt, Mr. Mohamed",0,0,2623,,0.7096069483390568,-0.5029485386158568,0.0,1.0,1.0,0.0,0.0,0.0
663,0,1,"Colley, Mr. Edward Pomeroy",0,0,5727,E58,1.1918227885146426,-0.13322534515222276,0.0,1.0,0.0,0.0,1.0,0.0
664,0,3,"Coleff, Mr. Peju",0,0,349210,,0.43405503966729336,-0.4974960653257301,0.0,1.0,0.0,0.0,1.0,0.0
665,1,3,"Lindqvist, Mr. Eino William",1,0,STON/O 2. 3101285,,-0.6681525950197601,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
666,0,2,"Hickman, Mr. Lewis",2,0,S.O.C. 14879,,0.15850313099553,0.8314778546749452,0.0,1.0,0.0,0.0,1.0,0.0
667,0,2,"Butler, Mr. Reginald Fenton",0,0,234686,,-0.3237127091800559,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
668,0,3,"Rommetvedt, Mr. Knud Paust",0,0,312993,,,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
669,0,3,"Cook, Mr. Jacob",0,0,A/5 3536,,0.9162708798428792,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,0,19996,C126,,0.39858208016340624,1.0,0.0,0.0,0.0,1.0,0.0
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,1,29750,,0.7096069483390568,0.13683114673782454,1.0,0.0,0.0,0.0,1.0,0.0
672,0,1,"Davidson, Mr. Thornton",1,0,F.C. 12750,B71,0.08961515382758917,0.39858208016340624,0.0,1.0,0.0,0.0,1.0,0.0
673,0,2,"Mitchell, Mr. Henry Michael",0,0,C.A. 24580,,2.776246263377282,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
674,1,2,"Wilhelms, Mr. Charles",0,0,244270,,0.08961515382758917,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
675,0,2,"Watson, Mr. Ennis Hastings",0,0,239856,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,0,349912,,-0.8059285493556418,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
677,0,3,"Sawyer, Mr. Frederick Charles",0,0,342826,,-0.3581566977640263,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
678,1,3,"Turja, Miss. Anna Sofia",0,0,4138,,-0.8059285493556418,-0.45026210265472455,1.0,0.0,0.0,0.0,1.0,0.0
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,6,CA 2144,,0.9162708798428792,0.2958951755118318,1.0,0.0,0.0,0.0,1.0,0.0
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",0,1,PC 17755,B51 B53 B55,0.43405503966729336,9.667166525013505,0.0,1.0,1.0,0.0,0.0,0.0
681,0,3,"Peters, Miss. Katie",0,0,330935,,,-0.48457563655809965,1.0,0.0,0.0,1.0,0.0,0.0
682,1,1,"Hassab, Mr. Hammad",0,0,PC 17572,D49,-0.1859367548441742,0.8964967865378598,0.0,1.0,1.0,0.0,0.0,0.0
683,0,3,"Olsvigen, Mr. Thor Anderson",0,0,6563,,-0.6681525950197601,-0.4626791642426904,0.0,1.0,0.0,0.0,1.0,0.0
684,0,3,"Goodwin, Mr. Charles Edward",5,2,CA 2144,,-1.0814804580274051,0.2958951755118318,0.0,1.0,0.0,0.0,1.0,0.0
685,0,2,"Brown, Mr. Thomas William Solomon",1,1,29750,,2.087366491697874,0.13683114673782454,0.0,1.0,0.0,0.0,1.0,0.0
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",1,2,SC/Paris 2123,,-0.3237127091800559,0.18876253192945994,0.0,1.0,1.0,0.0,0.0,0.0
687,0,3,"Panula, Mr. Jaako Arnold",4,1,3101295,,-1.0814804580274051,0.1506737441786005,0.0,1.0,0.0,0.0,1.0,0.0
688,0,3,"Dakic, Mr. Branko",0,0,349228,,-0.7370405721877009,-0.44363577710162005,0.0,1.0,0.0,0.0,1.0,0.0
689,0,3,"Fischer, Mr. Eberhard Thelander",0,0,350036,,-0.8059285493556418,-0.49145565916975514,0.0,1.0,0.0,0.0,1.0,0.0
690,1,1,"Madill, Miss. Georgette Alexandra",0,1,24160,B5,-1.0125924808594644,3.6067927997556075,1.0,0.0,0.0,0.0,1.0,0.0
691,1,1,"Dick, Mr. Albert Adrian",1,0,17474,B20,0.08961515382758917,0.49925551609632224,0.0,1.0,0.0,0.0,1.0,0.0
692,1,3,"Karun, Miss. Manca",0,1,349256,,-1.7703602297068137,-0.37828059596268965,1.0,0.0,1.0,0.0,0.0,0.0
693,1,3,"Lam, Mr. Ali",0,0,1601,,,0.48910360681684706,0.0,1.0,0.0,0.0,1.0,0.0
694,0,3,"Saad, Mr. Khalil",0,0,2672,,-0.3237127091800559,-0.5029485386158568,0.0,1.0,1.0,0.0,0.0,0.0
695,0,1,"Weir, Col. John",0,0,113800,,2.087366491697874,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
696,0,2,"Chapman, Mr. Charles Henry",0,0,248731,,1.5362626743543468,-0.3766033765200472,0.0,1.0,0.0,0.0,1.0,0.0
697,0,3,"Kelly, Mr. James",0,0,363592,,0.9851588570108202,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
698,1,3,"Mullens, Miss. Katherine ""Katie""",0,0,35852,,,-0.49271407711891657,1.0,0.0,0.0,1.0,0.0,0.0
699,0,1,"Thayer, Mr. John Borland",1,1,17421,C68,1.3295987428505243,1.5841789061771412,0.0,1.0,1.0,0.0,0.0,0.0
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0,348121,F G63,0.8473829026749384,-0.494391296561559,0.0,1.0,0.0,0.0,1.0,0.0
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",1,0,PC 17757,C62 C64,-0.8059285493556418,3.9327230485884233,1.0,0.0,1.0,0.0,0.0,0.0
702,1,1,"Silverthorne, Mr. Spencer Victor",0,0,PC 17475,E24,0.36516706249935255,-0.11913106412161445,0.0,1.0,0.0,0.0,1.0,0.0
703,0,3,"Barbara, Miss. Saiide",0,1,2691,,-0.8059285493556418,-0.3573908580066095,1.0,0.0,1.0,0.0,0.0,0.0
704,0,3,"Gallagher, Mr. Martin",0,0,36864,,-0.3237127091800559,-0.4925449457465493,0.0,1.0,0.0,1.0,0.0,0.0
705,0,3,"Hansen, Mr. Henrik Juul",1,0,350025,,-0.25482473201211503,-0.4902797934380587,0.0,1.0,0.0,0.0,1.0,0.0
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0,250655,,0.6407189711711159,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
707,1,2,"Kelly, Mrs. Florence ""Fannie""",0,0,223596,,1.054046834178761,-0.3766033765200472,1.0,0.0,0.0,0.0,1.0,0.0
708,1,1,"Calderhead, Mr. Edward Pennington",0,0,PC 17476,E24,0.8473829026749384,-0.11913106412161445,0.0,1.0,0.0,0.0,1.0,0.0
709,1,1,"Cleaver, Miss. Alice",0,0,113781,,-0.5303766406838785,2.4029901895877646,1.0,0.0,0.0,0.0,1.0,0.0
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",1,1,2661,,,-0.3414522396297103,0.0,1.0,1.0,0.0,0.0,0.0
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,0,PC 17482,C90,-0.3926006863479967,0.3483299278831318,1.0,0.0,1.0,0.0,0.0,0.0
712,0,1,"Klaber, Mr. Herman",0,0,113028,C124,,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
713,1,1,"Taylor, Mr. Elmer Zebley",1,0,19996,C126,1.2607107656825836,0.39858208016340624,0.0,1.0,0.0,0.0,1.0,0.0
714,0,3,"Larsson, Mr. August Viktor",0,0,7545,,-0.04816080050829252,-0.457478374542396,0.0,1.0,0.0,0.0,1.0,0.0
715,0,2,"Greenberg, Mr. Samuel",0,0,250647,,1.5362626743543468,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,0,348124,F G73,-0.7370405721877009,-0.494391296561559,0.0,1.0,0.0,0.0,1.0,0.0
717,1,1,"Endres, Miss. Caroline Louise",0,0,PC 17757,C45,0.571830994003175,3.9327230485884233,1.0,0.0,1.0,0.0,0.0,0.0
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",0,0,34218,E101,-0.1859367548441742,-0.43700743807979686,1.0,0.0,0.0,0.0,1.0,0.0
719,0,3,"McEvoy, Mr. Michael",0,0,36568,,,-0.3363340021468808,0.0,1.0,0.0,1.0,0.0,0.0
720,0,3,"Johnson, Mr. Malkolm Joackim",0,0,347062,,0.22739110816347086,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",0,1,248727,,-1.6325842753709319,0.016023023618325298,1.0,0.0,0.0,0.0,1.0,0.0
722,0,3,"Jensen, Mr. Svend Lauritz",1,0,350048,,-0.8748165265235827,-0.5063875431873253,0.0,1.0,0.0,0.0,1.0,0.0
723,0,2,"Gillespie, Mr. William Henry",0,0,12233,,0.2962790853314117,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
724,0,2,"Hodges, Mr. Henry Price",0,0,250643,,1.3984867200184652,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
725,1,1,"Chambers, Mr. Norman Campbell",1,0,113806,E8,-0.1859367548441742,0.4207302360686478,0.0,1.0,0.0,0.0,1.0,0.0
726,0,3,"Oreskovic, Mr. Luka",0,0,315094,,-0.6681525950197601,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",3,0,31027,,0.020727176659648322,-0.22559322262067316,1.0,0.0,0.0,0.0,1.0,0.0
728,1,3,"Mannion, Miss. Margareth",0,0,36866,,,-0.4926295114327329,1.0,0.0,0.0,1.0,0.0,0.0
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",1,0,236853,,-0.3237127091800559,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,0,STON/O2. 3101271,,-0.3237127091800559,-0.4888542575852486,1.0,0.0,0.0,0.0,1.0,0.0
731,1,1,"Allen, Miss. Elisabeth Walton",0,0,24160,B5,-0.04816080050829252,3.6067927997556075,1.0,0.0,0.0,0.0,1.0,0.0
732,0,3,"Hassan, Mr. Houssein G N",0,0,2699,,-1.2881443895312277,-0.2701412180209885,0.0,1.0,1.0,0.0,0.0,0.0
733,0,2,"Knight, Mr. Robert J",0,0,239855,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
734,0,2,"Berriman, Mr. William John",0,0,28425,,-0.4614886635159376,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
735,0,2,"Troupiansky, Mr. Moses Aaron",0,0,233639,,-0.4614886635159376,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
736,0,3,"Williams, Mr. Leslie",0,0,54636,,-0.08260478909226295,-0.32425318983493084,0.0,1.0,0.0,0.0,1.0,0.0
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,3,W./C. 6608,,1.2607107656825836,0.04370821849987721,1.0,0.0,0.0,0.0,1.0,0.0
738,1,1,"Lesurer, Mr. Gustave J",0,0,PC 17755,B101,0.36516706249935255,9.667166525013505,0.0,1.0,1.0,0.0,0.0,0.0
739,0,3,"Ivanoff, Mr. Kanio",0,0,349201,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
740,0,3,"Nankoff, Mr. Minko",0,0,349218,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
741,1,1,"Hawksford, Mr. Walter James",0,0,16988,D45,,-0.04438103794142432,0.0,1.0,0.0,0.0,1.0,0.0
742,0,1,"Cavendish, Mr. Tyrell William",1,0,19877,C46,0.43405503966729336,0.9391984311231651,0.0,1.0,0.0,0.0,1.0,0.0
